code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Deletion_Row_Removed,id_student_Mean_Imputed,num_of_prev_attempts_Mean_Imputed,studied_credits_Mean_Imputed,avg_assessment_score_Mean_Imputed,assessment_count_Mean_Imputed,total_vle_clicks_Mean_Imputed,date_registration_Mean_Imputed,date_unregistration_Mean_Imputed,module_presentation_length_Mean_Imputed,final_score_Mean_Imputed,dropout_Mean_Imputed,id_student_Median_Imputed,num_of_prev_attempts_Median_Imputed,studied_credits_Median_Imputed,avg_assessment_score_Median_Imputed,assessment_count_Median_Imputed,total_vle_clicks_Median_Imputed,date_registration_Median_Imputed,date_unregistration_Median_Imputed,module_presentation_length_Median_Imputed,final_score_Median_Imputed,dropout_Median_Imputed,id_student_Model_Imputed,num_of_prev_attempts_Model_Imputed,studied_credits_Model_Imputed,avg_assessment_score_Model_Imputed,assessment_count_Model_Imputed,total_vle_clicks_Model_Imputed,date_registration_Model_Imputed,date_unregistration_Model_Imputed,module_presentation_length_Model_Imputed,final_score_Model_Imputed,dropout_Model_Imputed,code_module_Missing,code_presentation_Missing,id_student_Missing,gender_Missing,region_Missing,highest_education_Missing,imd_band_Missing,age_band_Missing,num_of_prev_attempts_Missing,studied_credits_Missing,disability_Missing,final_result_Missing,avg_assessment_score_Missing,assessment_count_Missing,total_vle_clicks_Missing,date_registration_Missing,date_unregistration_Missing,module_presentation_length_Missing,final_score_Missing,dropout_Missing
FFF,2013J,597737,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,66.66666666666667,12,1494,-45.0,,268,78.0,0,1,597737,0,60,66.66666666666667,12,1494,-45.0,49.757644956314536,268,78.0,0,597737,0,60,66.66666666666667,12,1494,-45.0,27.0,268,78.0,0,597737,0,60,66.66666666666667,12,1494,-45.0,49.60619374631949,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597747,M,East Anglian Region,HE Qualification,Oct-20,0-35,0,90,N,Fail,51.91666666666666,12,3063,-29.0,,268,48.0,0,1,597747,0,90,51.91666666666666,12,3063,-29.0,49.757644956314536,268,48.0,0,597747,0,90,51.91666666666666,12,3063,-29.0,27.0,268,48.0,0,597747,0,90,51.91666666666666,12,3063,-29.0,49.60620730386291,268,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597761,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0.0,0,0,-57.0,-23.0,268,54.0,1,0,597761,0,120,0.0,0,0,-57.0,-23.0,268,54.0,1,597761,0,120,0.0,0,0,-57.0,-23.0,268,54.0,1,597761,0,120,0.0,0,0,-57.0,-23.0,268,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,597787,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,88.75,12,15559,-27.0,,268,72.0,0,1,597787,0,60,88.75,12,15559,-27.0,49.757644956314536,268,72.0,0,597787,0,60,88.75,12,15559,-27.0,27.0,268,72.0,0,597787,0,60,88.75,12,15559,-27.0,49.60626153403659,268,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597791,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,69.66666666666667,12,1989,-32.0,,268,80.0,0,1,597791,0,60,69.66666666666667,12,1989,-32.0,49.757644956314536,268,80.0,0,597791,0,60,69.66666666666667,12,1989,-32.0,27.0,268,80.0,0,597791,0,60,69.66666666666667,12,1989,-32.0,49.60626695705396,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597797,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,72.66666666666667,12,2549,-73.0,,268,78.0,0,1,597797,0,60,72.66666666666667,12,2549,-73.0,49.757644956314536,268,78.0,0,597797,0,60,72.66666666666667,12,2549,-73.0,27.0,268,78.0,0,597797,0,60,72.66666666666667,12,2549,-73.0,49.60627509158001,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597817,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,66.0,1,221,-74.0,,268,66.0,0,1,597817,0,120,66.0,1,221,-74.0,49.757644956314536,268,66.0,0,597817,0,120,66.0,1,221,-74.0,27.0,268,66.0,0,597817,0,120,66.0,1,221,-74.0,49.60630220666685,268,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597819,M,North Region,Lower Than A Level,?,0-35,0,60,N,Distinction,90.2,10,2842,-73.0,,268,90.0,0,1,597819,0,60,90.2,10,2842,-73.0,49.757644956314536,268,90.0,0,597819,0,60,90.2,10,2842,-73.0,27.0,268,90.0,0,597819,0,60,90.2,10,2842,-73.0,49.60630491817553,268,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597880,M,North Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Withdrawn,0.0,0,27,-74.0,11.0,268,,1,1,597880,0,60,0.0,0,27,-74.0,11.0,268,72.27975744871986,1,597880,0,60,0.0,0,27,-74.0,11.0,268,76.0,1,597880,0,60,0.0,0,27,-74.0,11.0,268,72.17744676451404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,597906,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,71.25,12,2815,-52.0,,268,78.0,0,1,597906,0,60,71.25,12,2815,-52.0,49.757644956314536,268,78.0,0,597906,0,60,71.25,12,2815,-52.0,27.0,268,78.0,0,597906,0,60,71.25,12,2815,-52.0,49.606422868803286,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597912,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,70.5,12,2788,-45.0,,268,66.0,0,1,597912,0,120,70.5,12,2788,-45.0,49.757644956314536,268,66.0,0,597912,0,120,70.5,12,2788,-45.0,27.0,268,66.0,0,597912,0,120,70.5,12,2788,-45.0,49.60643100332934,268,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,597931,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0,339,-63.0,0.0,268,,1,1,597931,0,60,0.0,0,339,-63.0,0.0,268,72.27975744871986,1,597931,0,60,0.0,0,339,-63.0,0.0,268,76.0,1,597931,0,60,0.0,0,339,-63.0,0.0,268,72.17749386238926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,598001,M,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,66.0,5,842,-46.0,,268,70.0,0,1,598001,0,90,66.0,5,842,-46.0,49.757644956314536,268,70.0,0,598001,0,90,66.0,5,842,-46.0,27.0,268,70.0,0,598001,0,90,66.0,5,842,-46.0,49.60655166546578,268,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598032,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,72.33333333333333,3,562,-59.0,,268,94.0,0,1,598032,0,60,72.33333333333333,3,562,-59.0,49.757644956314536,268,94.0,0,598032,0,60,72.33333333333333,3,562,-59.0,27.0,268,94.0,0,598032,0,60,72.33333333333333,3,562,-59.0,49.60659369385038,268,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598077,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,71.58333333333333,12,1601,-43.0,,268,65.0,0,1,598077,0,60,71.58333333333333,12,1601,-43.0,49.757644956314536,268,65.0,0,598077,0,60,71.58333333333333,12,1601,-43.0,27.0,268,65.0,0,598077,0,60,71.58333333333333,12,1601,-43.0,49.60665470279577,268,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598213,F,North Western Region,No Formal quals,0-10%,0-35,0,60,N,Pass,61.333333333333336,12,7977,-52.0,,268,74.0,0,1,598213,0,60,61.333333333333336,12,7977,-52.0,49.757644956314536,268,74.0,0,598213,0,60,61.333333333333336,12,7977,-52.0,27.0,268,74.0,0,598213,0,60,61.333333333333336,12,7977,-52.0,49.606839085386284,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598215,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,65.83333333333333,12,3765,-56.0,,268,62.0,0,1,598215,0,60,65.83333333333333,12,3765,-56.0,49.757644956314536,268,62.0,0,598215,0,60,65.83333333333333,12,3765,-56.0,27.0,268,62.0,0,598215,0,60,65.83333333333333,12,3765,-56.0,49.60684179689497,268,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598235,M,South Region,HE Qualification,Oct-20,0-35,0,120,N,Fail,57.0,2,343,-36.0,,268,78.0,0,1,598235,0,120,57.0,2,343,-36.0,49.757644956314536,268,78.0,0,598235,0,120,57.0,2,343,-36.0,27.0,268,78.0,0,598235,0,120,57.0,2,343,-36.0,49.606868911981806,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598259,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,0.0,0,0,-67.0,-36.0,268,,1,1,598259,0,120,0.0,0,0,-67.0,-36.0,268,72.27975744871986,1,598259,0,120,0.0,0,0,-67.0,-36.0,268,76.0,1,598259,0,120,0.0,0,0,-67.0,-36.0,268,72.17779676637107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,598268,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,0,0,-67.0,-1.0,268,,1,1,598268,0,120,0.0,0,0,-67.0,-1.0,268,72.27975744871986,1,598268,0,120,0.0,0,0,-67.0,-1.0,268,76.0,1,598268,0,120,0.0,0,0,-67.0,-1.0,268,72.17780507776081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,598279,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,81.58333333333333,12,4679,-43.0,,268,78.0,0,1,598279,0,60,81.58333333333333,12,4679,-43.0,49.757644956314536,268,78.0,0,598279,0,60,81.58333333333333,12,4679,-43.0,27.0,268,78.0,0,598279,0,60,81.58333333333333,12,4679,-43.0,49.60692856517286,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598285,M,South West Region,Lower Than A Level,Oct-20,35-55,0,120,Y,Pass,80.33333333333333,12,2694,-71.0,,268,94.0,0,1,598285,0,120,80.33333333333333,12,2694,-71.0,49.757644956314536,268,94.0,0,598285,0,120,80.33333333333333,12,2694,-71.0,27.0,268,94.0,0,598285,0,120,80.33333333333333,12,2694,-71.0,49.606936699698906,268,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598294,M,London Region,HE Qualification,Oct-20,0-35,0,60,N,Pass,86.41666666666667,12,2691,-32.0,,268,95.0,0,1,598294,0,60,86.41666666666667,12,2691,-32.0,49.757644956314536,268,95.0,0,598294,0,60,86.41666666666667,12,2691,-32.0,27.0,268,95.0,0,598294,0,60,86.41666666666667,12,2691,-32.0,49.60694890148799,268,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598299,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,80.66666666666667,12,4110,-71.0,,268,88.0,0,1,598299,0,60,80.66666666666667,12,4110,-71.0,49.757644956314536,268,88.0,0,598299,0,60,80.66666666666667,12,4110,-71.0,27.0,268,88.0,0,598299,0,60,80.66666666666667,12,4110,-71.0,49.606955680259695,268,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598306,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,67.83333333333333,12,921,-71.0,,268,74.0,0,1,598306,0,120,67.83333333333333,12,921,-71.0,49.757644956314536,268,74.0,0,598306,0,120,67.83333333333333,12,921,-71.0,27.0,268,74.0,0,598306,0,120,67.83333333333333,12,921,-71.0,49.60696517054009,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598308,M,Ireland,Post Graduate Qualification,?,0-35,0,120,N,Withdrawn,82.0,1,508,-71.0,38.0,268,82.0,1,0,598308,0,120,82.0,1,508,-71.0,38.0,268,82.0,1,598308,0,120,82.0,1,508,-71.0,38.0,268,82.0,1,598308,0,120,82.0,1,508,-71.0,38.0,268,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598353,M,West Midlands Region,HE Qualification,40-50%,35-55,0,150,N,Withdrawn,0.0,0,86,-29.0,9.0,268,60.0,1,0,598353,0,150,0.0,0,86,-29.0,9.0,268,60.0,1,598353,0,150,0.0,0,86,-29.0,9.0,268,60.0,1,598353,0,150,0.0,0,86,-29.0,9.0,268,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598376,M,Ireland,HE Qualification,70-80%,35-55,0,60,N,Pass,89.75,12,5384,-32.0,,268,82.0,0,1,598376,0,60,89.75,12,5384,-32.0,49.757644956314536,268,82.0,0,598376,0,60,89.75,12,5384,-32.0,27.0,268,82.0,0,598376,0,60,89.75,12,5384,-32.0,49.60706007334403,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598385,M,North Region,Lower Than A Level,?,0-35,0,60,N,Fail,59.75,12,1884,-67.0,,268,82.0,0,1,598385,0,60,59.75,12,1884,-67.0,49.757644956314536,268,82.0,0,598385,0,60,59.75,12,1884,-67.0,27.0,268,82.0,0,598385,0,60,59.75,12,1884,-67.0,49.607072275133106,268,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598478,F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,81.0,2,1357,-44.0,97.0,268,82.0,1,0,598478,0,120,81.0,2,1357,-44.0,97.0,268,82.0,1,598478,0,120,81.0,2,1357,-44.0,97.0,268,82.0,1,598478,0,120,81.0,2,1357,-44.0,97.0,268,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598480,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,54.0,2,363,-65.0,,268,68.0,0,1,598480,0,60,54.0,2,363,-65.0,49.757644956314536,268,68.0,0,598480,0,60,54.0,2,363,-65.0,27.0,268,68.0,0,598480,0,60,54.0,2,363,-65.0,49.6072010717956,268,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598498,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,84.4,5,1324,-67.0,103.0,268,100.0,1,0,598498,0,60,84.4,5,1324,-67.0,103.0,268,100.0,1,598498,0,60,84.4,5,1324,-67.0,103.0,268,100.0,1,598498,0,60,84.4,5,1324,-67.0,103.0,268,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598543,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,80.41666666666667,12,2540,-71.0,,268,94.0,0,1,598543,0,90,80.41666666666667,12,2540,-71.0,49.757644956314536,268,94.0,0,598543,0,90,80.41666666666667,12,2540,-71.0,27.0,268,94.0,0,598543,0,90,80.41666666666667,12,2540,-71.0,49.60728648431915,268,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598555,F,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,Pass,76.75,12,2487,-71.0,,268,90.0,0,1,598555,0,120,76.75,12,2487,-71.0,49.757644956314536,268,90.0,0,598555,0,120,76.75,12,2487,-71.0,27.0,268,90.0,0,598555,0,120,76.75,12,2487,-71.0,49.60730275337125,268,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598629,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,0,4,-67.0,0.0,268,,1,1,598629,0,120,0.0,0,4,-67.0,0.0,268,72.27975744871986,1,598629,0,120,0.0,0,4,-67.0,0.0,268,76.0,1,598629,0,120,0.0,0,4,-67.0,0.0,268,72.17813845683835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,598649,F,London Region,HE Qualification,20-30%,0-35,0,120,N,Fail,67.25,12,2490,-67.0,,268,68.0,0,1,598649,0,120,67.25,12,2490,-67.0,49.757644956314536,268,68.0,0,598649,0,120,67.25,12,2490,-67.0,27.0,268,68.0,0,598649,0,120,67.25,12,2490,-67.0,49.6074301942794,268,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598666,M,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,58.333333333333336,3,485,-60.0,153.0,268,68.0,1,0,598666,0,120,58.333333333333336,3,485,-60.0,153.0,268,68.0,1,598666,0,120,58.333333333333336,3,485,-60.0,153.0,268,68.0,1,598666,0,120,58.333333333333336,3,485,-60.0,153.0,268,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598706,M,South Region,Lower Than A Level,0-10%,0-35,0,120,N,Distinction,85.25,12,13746,-67.0,,268,90.0,0,1,598706,0,120,85.25,12,13746,-67.0,49.757644956314536,268,90.0,0,598706,0,120,85.25,12,13746,-67.0,27.0,268,90.0,0,598706,0,120,85.25,12,13746,-67.0,49.60750747227689,268,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598752,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,62.0,4,910,-46.0,226.0,268,62.0,1,0,598752,0,60,62.0,4,910,-46.0,226.0,268,62.0,1,598752,0,60,62.0,4,910,-46.0,226.0,268,62.0,1,598752,0,60,62.0,4,910,-46.0,226.0,268,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598757,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,Withdrawn,71.0,1,254,-31.0,97.0,268,71.0,1,0,598757,0,90,71.0,1,254,-31.0,97.0,268,71.0,1,598757,0,90,71.0,1,254,-31.0,97.0,268,71.0,1,598757,0,90,71.0,1,254,-31.0,97.0,268,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598761,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,90.66666666666669,12,6922,-52.0,,268,86.0,0,1,598761,0,120,90.66666666666669,12,6922,-52.0,49.757644956314536,268,86.0,0,598761,0,120,90.66666666666669,12,6922,-52.0,27.0,268,86.0,0,598761,0,120,90.66666666666669,12,6922,-52.0,49.607582038765706,268,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598835,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,88.58333333333333,12,5488,-58.0,,268,80.0,0,1,598835,0,60,88.58333333333333,12,5488,-58.0,49.757644956314536,268,80.0,0,598835,0,60,88.58333333333333,12,5488,-58.0,27.0,268,80.0,0,598835,0,60,88.58333333333333,12,5488,-58.0,49.60768236458701,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598887,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,70.4,10,1220,-67.0,235.0,268,84.0,1,0,598887,0,60,70.4,10,1220,-67.0,235.0,268,84.0,1,598887,0,60,70.4,10,1220,-67.0,235.0,268,84.0,1,598887,0,60,70.4,10,1220,-67.0,235.0,268,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598962,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,77.42857142857143,7,744,-31.0,213.0,268,94.0,1,0,598962,0,120,77.42857142857143,7,744,-31.0,213.0,268,94.0,1,598962,0,120,77.42857142857143,7,744,-31.0,213.0,268,94.0,1,598962,0,120,77.42857142857143,7,744,-31.0,213.0,268,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,598966,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass,75.83333333333333,12,3887,-67.0,,268,74.0,0,1,598966,0,120,75.83333333333333,12,3887,-67.0,49.757644956314536,268,74.0,0,598966,0,120,75.83333333333333,12,3887,-67.0,27.0,268,74.0,0,598966,0,120,75.83333333333333,12,3887,-67.0,49.60785996840581,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,598983,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,76.75,12,3142,-28.0,,268,74.0,0,1,598983,0,60,76.75,12,3142,-28.0,49.757644956314536,268,74.0,0,598983,0,60,76.75,12,3142,-28.0,27.0,268,74.0,0,598983,0,60,76.75,12,3142,-28.0,49.60788301622963,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599094,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,77.0,12,1189,-35.0,,268,78.0,0,1,599094,0,90,77.0,12,1189,-35.0,49.757644956314536,268,78.0,0,599094,0,90,77.0,12,1189,-35.0,27.0,268,78.0,0,599094,0,90,77.0,12,1189,-35.0,49.60803350496159,268,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599104,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass,87.66666666666667,12,4961,-51.0,,268,74.0,0,1,599104,0,120,87.66666666666667,12,4961,-51.0,49.757644956314536,268,74.0,0,599104,0,120,87.66666666666667,12,4961,-51.0,27.0,268,74.0,0,599104,0,120,87.66666666666667,12,4961,-51.0,49.60804706250501,268,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599114,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0.0,0,66,-36.0,30.0,268,,1,1,599114,0,60,0.0,0,66,-36.0,30.0,268,72.27975744871986,1,599114,0,60,0.0,0,66,-36.0,30.0,268,76.0,1,599114,0,60,0.0,0,66,-36.0,30.0,268,72.17858634839682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,599168,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,92.0,1,393,-63.0,,268,92.0,0,1,599168,0,60,92.0,1,393,-63.0,49.757644956314536,268,92.0,0,599168,0,60,92.0,1,393,-63.0,27.0,268,92.0,0,599168,0,60,92.0,1,393,-63.0,49.6081338307829,268,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599199,M,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,79.33333333333333,12,9101,-67.0,,268,84.0,0,1,599199,0,60,79.33333333333333,12,9101,-67.0,49.757644956314536,268,84.0,0,599199,0,60,79.33333333333333,12,9101,-67.0,27.0,268,84.0,0,599199,0,60,79.33333333333333,12,9101,-67.0,49.6081758591675,268,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599245,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,83.25,12,2717,-60.0,,268,87.0,0,1,599245,0,60,83.25,12,2717,-60.0,49.757644956314536,268,87.0,0,599245,0,60,83.25,12,2717,-60.0,27.0,268,87.0,0,599245,0,60,83.25,12,2717,-60.0,49.60823822386723,268,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599289,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,95.25,12,9034,-66.0,,268,98.0,0,1,599289,0,60,95.25,12,9034,-66.0,49.757644956314536,268,98.0,0,599289,0,60,95.25,12,9034,-66.0,27.0,268,98.0,0,599289,0,60,95.25,12,9034,-66.0,49.608297877058284,268,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599297,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,70.0,2,128,-57.0,,268,72.0,0,1,599297,0,120,70.0,2,128,-57.0,49.757644956314536,268,72.0,0,599297,0,120,70.0,2,128,-57.0,27.0,268,72.0,0,599297,0,120,70.0,2,128,-57.0,49.60830872309302,268,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599315,M,South Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,89.25,12,5398,-17.0,,268,80.0,0,1,599315,0,120,89.25,12,5398,-17.0,49.757644956314536,268,80.0,0,599315,0,120,89.25,12,5398,-17.0,27.0,268,80.0,0,599315,0,120,89.25,12,5398,-17.0,49.60833312667118,268,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599370,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,78.88888888888889,9,3679,-58.0,,268,72.0,0,1,599370,0,60,78.88888888888889,9,3679,-58.0,49.757644956314536,268,72.0,0,599370,0,60,78.88888888888889,9,3679,-58.0,27.0,268,72.0,0,599370,0,60,78.88888888888889,9,3679,-58.0,49.60840769315998,268,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599445,F,Scotland,HE Qualification,40-50%,0-35,0,90,N,Pass,81.41666666666667,12,2993,-32.0,,268,86.0,0,1,599445,0,90,81.41666666666667,12,2993,-32.0,49.757644956314536,268,86.0,0,599445,0,90,81.41666666666667,12,2993,-32.0,27.0,268,86.0,0,599445,0,90,81.41666666666667,12,2993,-32.0,49.60850937473563,268,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,599464,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0.0,0,0,-66.0,-26.0,268,,1,1,599464,0,120,0.0,0,0,-66.0,-26.0,268,72.27975744871986,1,599464,0,120,0.0,0,0,-66.0,-26.0,268,76.0,1,599464,0,120,0.0,0,0,-66.0,-26.0,268,72.17890956910912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
