code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,num_of_prev_attempts_Standardized,studied_credits_Standardized,avg_assessment_score_Standardized,assessment_count_Standardized,total_vle_clicks_Standardized,date_registration_Standardized,date_unregistration_Standardized,module_presentation_length_Standardized,final_score_Standardized,num_of_prev_attempts_Scaled,studied_credits_Scaled,avg_assessment_score_Scaled,assessment_count_Scaled,total_vle_clicks_Scaled,date_registration_Scaled,date_unregistration_Scaled,module_presentation_length_Scaled,final_score_Scaled,num_of_prev_attempts_Normalized,studied_credits_Normalized,avg_assessment_score_Normalized,assessment_count_Normalized,total_vle_clicks_Normalized,date_registration_Normalized,date_unregistration_Normalized,module_presentation_length_Normalized,final_score_Normalized
FFF,2014B,115875,F,London Region,A Level or Equivalent,20-30%,0-35,1,90,N,Withdrawn,0.0,0,0,-138.0,-57.0,241,72.27975744871986,1,1.7441851466378124,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.3933500764168443,-2.3290394109619217,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.09600000000000002,0.0,0.0,0.0,0.37627811860940696,0.38071693448702093,0.1999999999999993,0.7227975744871986,0.0032668687006351285,0.29401818305716154,0.0,0.0,0.0,-0.45082788068764773,-0.18621151593620233,0.787315356853066,0.23612847729872172
FFF,2014B,116174,M,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,Withdrawn,0.0,0,181,-24.0,10.0,241,72.27975744871986,1,-0.3402289803143461,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.610985704649615,0.9225111259718413,-0.8673582302061736,-1.138953337617776,-7.196953012353272e-16,0.0,0.09600000000000002,0.0,0.0,0.007498239363685323,0.6094069529652352,0.4635352286773794,0.1999999999999993,0.7227975744871986,0.0,0.27795475525408464,0.0,0.0,0.5589978966776591,-0.0741212680677559,0.03088386169489829,0.7443010668470488,0.2232278032387059
FFF,2014B,116621,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,90.16666666666669,12,5554,-78.0,49.757644956314536,241,100.0,0,-0.3402289803143461,-0.4810830156421975,0.9876703370271769,1.5417049572489527,2.5634608884332435,-0.17447575937016768,1.5501297686317055e-16,-1.138953337617776,1.403865475587356,0.0,0.048,0.9016666666666668,0.8571428571428571,0.23008409627573637,0.49897750511247446,0.5126794128013776,0.1999999999999993,1.0,0.0,0.010787558549943017,0.016211303265331038,0.0021575117099886035,0.9985683364397252,-0.01402382611492592,0.008946058471225331,0.043330026842271115,0.01797926424990503
FFF,2014B,117510,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,92.08333333333331,12,4070,-26.0,49.757644956314536,241,90.0,0,-0.3402289803143461,0.2493545838186435,1.045881657423794,1.5417049572489527,1.6866920918326551,0.8818819820702853,1.5501297686317055e-16,-1.138953337617776,0.8974249302024004,0.0,0.09600000000000002,0.9208333333333332,0.8571428571428571,0.1686068188408799,0.6053169734151329,0.5126794128013776,0.1999999999999993,0.9,0.0,0.022055805369916238,0.022566356420145775,0.002940774049322165,0.9974125317284344,-0.006371677106864691,0.012193832586909642,0.059060545490553486,0.022055805369916238
FFF,2014B,117550,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0,252,-17.0,49.757644956314536,241,72.27975744871986,0,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.5690378713890747,1.064713129627287,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.010439537677617135,0.6237218813905931,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.0,0.16441491943340128,0.0,0.0,0.6905426616202854,-0.04658422717279703,0.13634831977813733,0.6603999263908286,0.1980645082932844
FFF,2014B,124018,M,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,0.0,0,82,-134.0,33.0,241,72.27975744871986,1,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.6694763453931852,-1.3120917886137324,-0.36558707860345413,-1.138953337617776,-7.196953012353272e-16,0.0,0.14400000000000002,0.0,0.0,0.003396992418907163,0.3844580777096115,0.491965389369592,0.1999999999999993,0.7227975744871986,0.0,0.3730481276511416,0.0,0.0,0.25491622056161345,-0.4165704092104415,0.10258823510406394,0.7492049896993761,0.22469856819436335
FFF,2014B,128132,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,80.75,12,1357,-47.0,49.757644956314536,241,86.0,0,-0.3402289803143461,-0.4810830156421975,0.7016755889916175,1.5417049572489527,0.08381220963764385,0.4552759711039485,1.5501297686317055e-16,-1.138953337617776,0.6948487120484181,0.0,0.048,0.8075,0.8571428571428571,0.05621608185923195,0.5623721881390593,0.5126794128013776,0.1999999999999993,0.86,0.0,0.043280138120748025,0.058247852554173384,0.008656027624149605,0.9788524571642512,-0.03390277486125262,0.03589196243787391,0.1738418881183379,0.06203486463973883
FFF,2014B,128968,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,85.58333333333333,12,3192,-46.0,49.757644956314536,241,78.0,0,-0.3402289803143461,-0.4810830156421975,0.8484693534700458,1.5417049572489527,1.1679569143290724,0.4755905430547265,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.0,0.048,0.8558333333333333,0.8571428571428571,0.1322341439164837,0.5644171779141105,0.5126794128013776,0.1999999999999993,0.78,0.0,0.018723789196865074,0.026707404868306153,0.003744757839373015,0.996105585273222,-0.014354905050929892,0.015527527584908168,0.07520721994074138,0.0243409259559246
FFF,2014B,130992,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,77.33333333333333,12,2702,-121.0,49.757644956314536,241,85.0,0,-0.3402289803143461,-0.4810830156421975,0.5979075830672111,1.5417049572489527,0.878457783376048,-1.0480023532536191,1.5501297686317055e-16,-1.138953337617776,0.6442046575099226,0.0,0.048,0.7733333333333333,0.8571428571428571,0.11193504287667261,0.4110429447852761,0.5126794128013776,0.1999999999999993,0.85,0.0,0.022066950898482058,0.028441847824710206,0.004413390179696411,0.993748355461642,-0.044501684311938815,0.018299991801251605,0.08863558610890293,0.03126151377284958
FFF,2014B,131538,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,82.66666666666667,12,2307,-72.0,49.757644956314536,241,90.0,0,-0.3402289803143461,-0.4810830156421975,0.7598869093882359,1.5417049572489527,0.6450860349547323,-0.05258832766550003,1.5501297686317055e-16,-1.138953337617776,0.8974249302024004,0.0,0.048,0.8266666666666668,0.8571428571428571,0.09557148183437592,0.5112474437627812,0.5126794128013776,0.1999999999999993,0.9,0.0,0.025803963284443343,0.03555212719189972,0.0051607926568886684,0.9921623882868466,-0.030964755941332012,0.021399074059551798,0.10364591919251409,0.038705944926665015
FFF,2014B,132157,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Pass,74.25,12,2072,-27.0,49.757644956314536,241,80.0,0,-0.3402289803143461,-0.4810830156421975,0.504263285037869,1.5417049572489527,0.5062446150078735,0.8615674101195074,1.5501297686317055e-16,-1.138953337617776,0.39098438481744474,0.0,0.048,0.7425,0.8571428571428571,0.08583619868262977,0.6032719836400818,0.5126794128013776,0.1999999999999993,0.8,0.0,0.028701475714312776,0.03551807619646206,0.005740295142862555,0.9911576280009345,-0.01291566407144075,0.023801963971917653,0.11528426078582299,0.03826863428575037
FFF,2014B,132477,M,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,70.0,12,996,-25.0,49.757644956314536,241,88.0,0,-0.3402289803143461,-0.4810830156421975,0.3751860093758026,1.5417049572489527,-0.12947184398284972,0.9021965540210632,1.5501297686317055e-16,-1.138953337617776,0.7961368211254093,0.0,0.048,0.7000000000000001,0.8571428571428571,0.041261029868677246,0.6073619631901841,0.5126794128013776,0.1999999999999993,0.88,0.0,0.058015418765342504,0.06768465522623292,0.0116030837530685,0.9630559515046856,-0.02417309115222604,0.04811184348196367,0.23302859870745907,0.08508928085583567
FFF,2014B,133104,M,London Region,Lower Than A Level,Oct-20,0-35,0,120,Y,Pass,88.41666666666667,12,2699,-26.0,49.757644956314536,241,90.0,0,-0.3402289803143461,0.9797921832794845,0.9345208705780903,1.5417049572489527,0.8766853397171519,0.8818819820702853,1.5501297686317055e-16,-1.138953337617776,0.8974249302024004,0.0,0.14400000000000002,0.8841666666666668,0.8571428571428571,0.11181076266622479,0.6053169734151329,0.5126794128013776,0.1999999999999993,0.9,0.0,0.04418370166120616,0.03255479684898593,0.004418370166120615,0.9937650898632951,-0.009573135359928,0.01832064116761684,0.0887356008362557,0.03313777624590462
FFF,2014B,133322,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,62.0,12,2698,-24.0,49.757644956314536,241,63.0,0,-0.3402289803143461,-0.4810830156421975,0.13221701989426593,1.5417049572489527,0.8760945251641865,0.9225111259718413,1.5501297686317055e-16,-1.138953337617776,-0.46996454233698,0.0,0.048,0.62,0.8571428571428571,0.11176933592940884,0.6094069529652352,0.5126794128013776,0.1999999999999993,0.63,0.0,0.022128482744617185,0.022866098836104423,0.004425696548923437,0.9950441074162861,-0.008851393097846874,0.018351019797143243,0.08888273902421236,0.023234906881848046
FFF,2014B,134847,M,Scotland,HE Qualification,30-40%,0-35,1,120,N,Pass,91.16666666666669,12,1708,-24.0,49.757644956314536,241,97.0,0,1.7441851466378124,0.9797921832794845,1.018041460712369,1.5417049572489527,0.29118811772848385,0.9225111259718413,1.5501297686317055e-16,-1.138953337617776,1.2519333119718694,0.16666666666666666,0.14400000000000002,0.9116666666666668,0.8571428571428571,0.07075686648162724,0.6094069529652352,0.5126794128013776,0.1999999999999993,0.97,0.000576327026716483,0.06915924320597797,0.052541813935652715,0.006915924320597797,0.9843665616317531,-0.013831848641195594,0.028676675574087165,0.1388948134386724,0.05590372159149886
FFF,2014B,134851,M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,74.33333333333333,12,6125,-109.0,49.757644956314536,241,80.0,0,1.7441851466378124,0.9797921832794845,0.5067942120116349,1.5417049572489527,2.900815998176462,-0.8042274898442839,1.5501297686317055e-16,-1.138953337617776,0.39098438481744474,0.16666666666666666,0.14400000000000002,0.7433333333333333,0.8571428571428571,0.2537387629976387,0.4355828220858896,0.5126794128013776,0.1999999999999993,0.8,0.00016305050991538436,0.019566061189846124,0.012120087903710237,0.001956606118984612,0.9986843732317292,-0.017772505580776896,0.008113009382315737,0.039295172889607634,0.013044040793230748
FFF,2014B,136054,F,North Region,HE Qualification,?,0-35,0,90,N,Pass,70.45454545454545,11,2362,-46.0,49.757644956314536,241,82.0,0,-0.3402289803143461,0.2493545838186435,0.38899106559634444,1.3105453144550274,0.6775808353678269,0.4755905430547265,1.5501297686317055e-16,-1.138953337617776,0.4922724938944359,0.0,0.09600000000000002,0.7045454545454546,0.7857142857142857,0.09784995235925266,0.5644171779141105,0.5126794128013776,0.1999999999999993,0.8200000000000001,0.0,0.03782439007979081,0.029610002335189775,0.00462298100975221,0.9926801040940655,-0.01933246604078197,0.020911695247548632,0.10128531121366206,0.03446222207269829
FFF,2014B,136944,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,87.5,2,321,-26.0,226.0,241,82.0,1,-0.3402289803143461,0.2493545838186435,0.9066806738666641,-0.7698914706903011,-0.5282716672344652,0.8818819820702853,3.8449273674541486,-1.138953337617776,0.4922724938944359,0.0,0.09600000000000002,0.875,0.14285714285714285,0.013297982517917065,0.6053169734151329,0.73053152039555,0.1999999999999993,0.8200000000000001,0.0,0.18551447273106422,0.1803612929329791,0.004122543838468094,0.661668286074129,-0.053593069900085215,0.46584745374689457,0.49676653253540526,0.16902429737719185
FFF,2014B,140108,M,London Region,No Formal quals,Oct-20,0-35,0,120,N,Fail,0.0,0,61,-137.0,49.757644956314536,241,72.27975744871986,0,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.6818834510054578,-1.3730355044660663,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.0,0.14400000000000002,0.0,0.0,0.002527030945772402,0.3783231083844581,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.0,0.37450442666821226,0.0,0.0,0.19037308355634122,-0.427559220446209,0.15528715247270866,0.7521297235586596,0.22557574269208563
FFF,2014B,141430,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,84.33333333333333,12,3228,-59.0,49.757644956314536,241,95.0,0,1.7441851466378124,-0.4810830156421975,0.8105054488635557,1.5417049572489527,1.1892262382358252,0.21150110769461322,1.5501297686317055e-16,-1.138953337617776,1.1506452028948784,0.16666666666666666,0.048,0.8433333333333333,0.8571428571428571,0.13372550644185757,0.5378323108384458,0.5126794128013776,0.1999999999999993,0.9500000000000001,0.00030854934542692944,0.018512960725615767,0.02602099479767105,0.0037025921451231537,0.9959972870381283,-0.01820441138018884,0.015352688781256408,0.07436039224789,0.029312187815558298
FFF,2014B,150121,M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,Y,Fail,50.0,2,1113,-191.0,49.757644956314536,241,50.0,0,7.997427527494287,3.1711049816620074,-0.23223646432803907,-0.7698914706903011,-0.060346541285903055,-2.4700223898080753,1.5501297686317055e-16,-1.138953337617776,-1.1283372513374224,0.6666666666666666,0.28800000000000003,0.5,0.14285714285714285,0.04610795807614235,0.26789366053169733,0.5126794128013776,0.1999999999999993,0.5,0.0033989641029769937,0.17844561540629217,0.042487051287212425,0.0016994820514884968,0.9457617616533486,-0.16230053591715146,0.04228111226379684,0.20478758720436388,0.042487051287212425
FFF,2014B,152626,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,61.333333333333336,12,7343,-34.0,49.757644956314536,241,78.0,0,-0.3402289803143461,-0.4810830156421975,0.11196960410413795,1.5417049572489527,3.620428123688266,0.7193654064640618,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.0,0.048,0.6133333333333334,0.8571428571428571,0.3041965284394548,0.588957055214724,0.5126794128013776,0.1999999999999993,0.78,0.0,0.00816534750275489,0.008346799669482777,0.001633069500550978,0.9993024452121526,-0.004627030251561104,0.006771474366450122,0.032797479136065476,0.010614951753581356
FFF,2014B,153611,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,Y,Fail,76.44444444444444,9,2000,-29.0,49.757644956314536,241,82.0,0,-0.3402289803143461,-0.4810830156421975,0.5709110286803738,0.8482260288671766,0.4637059671943679,0.8209382662179515,1.5501297686317055e-16,-1.138953337617776,0.4922724938944359,0.0,0.048,0.7644444444444445,0.6428571428571428,0.08285347363188202,0.5991820040899796,0.5126794128013776,0.1999999999999993,0.8200000000000001,0.0,0.029712997043916528,0.03785655919669365,0.004456949556587479,0.9904332347972177,-0.014361281904559656,0.024640812624987032,0.11934720479306472,0.040607762626685924
FFF,2014B,155158,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,70.25,12,2386,-27.0,49.757644956314536,241,78.0,0,-0.3402289803143461,-0.4810830156421975,0.38277879029710066,1.5417049572489527,0.6917603846389954,0.8615674101195074,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.0,0.048,0.7025,0.8571428571428571,0.09884419404283525,0.6032719836400818,0.5126794128013776,0.1999999999999993,0.78,0.0,0.024980394428572892,0.029247878476787427,0.004996078885714578,0.9933870184429153,-0.011241177492857801,0.02071609328076046,0.10033791762143444,0.03247451275714476
FFF,2014B,156788,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,0.0,0,21,-57.0,31.0,241,72.27975744871986,1,-0.3402289803143461,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.705516033124072,0.2521302515961691,-0.4092193526558645,-1.138953337617776,-7.196953012353272e-16,0.0,0.24000000000000005,0.0,0.0,0.0008699614731347612,0.5419222903885481,0.48949320148331266,0.1999999999999993,0.7227975744871986,0.0,0.5681984537202374,0.0,0.0,0.06628981960069436,-0.17992951034474183,0.09785640036292977,0.7607545963698733,0.22816248009798018
FFF,2014B,160262,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,150,N,Fail,0.0,0,308,-8.0,49.757644956314536,241,72.27975744871986,0,-0.3402289803143461,1.7102297827403254,-1.7507926485876433,-1.232210756278152,-0.5359522564230148,1.2475442771842884,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.0,0.192,0.0,0.0,0.012759434939309831,0.6421267893660532,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.0,0.3504431987557936,0.0,0.0,0.7195767014452296,-0.018690303933642325,0.11624818840697297,0.5630454060009751,0.16886632937081525
FFF,2014B,160472,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,71.8,10,1681,-79.0,49.757644956314536,241,88.0,0,-0.3402289803143461,-0.4810830156421975,0.4298540320091483,1.0793856716611019,0.27523612479841925,-0.19479033132094564,1.5501297686317055e-16,-1.138953337617776,0.7961368211254093,0.0,0.048,0.718,0.7142857142857142,0.06963834458759684,0.49693251533742333,0.5126794128013776,0.1999999999999993,0.88,0.0,0.035177712175716414,0.04209599557027397,0.005862952029286069,0.9855622361229881,-0.046317321031359944,0.029172668546912004,0.14129714390579426,0.0515939778577174
FFF,2014B,163332,M,London Region,HE Qualification,Oct-20,35-55,0,60,N,Fail,53.75,4,655,-23.0,49.757644956314536,241,38.0,0,-0.3402289803143461,-0.4810830156421975,-0.11834475050856877,-0.3075721851024503,-0.3309396065440362,0.9428256979226192,1.5501297686317055e-16,-1.138953337617776,-1.7360659057993693,0.0,0.048,0.5375,0.2857142857142857,0.027134512614441362,0.6114519427402864,0.5126794128013776,0.1999999999999993,0.38,0.0,0.08501791853595755,0.07616188535512863,0.005667861235730503,0.92811227735087,-0.0325902021054504,0.07050485675728414,0.3414886394527628,0.053844681739439786
FFF,2014B,163962,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,3,120,N,Withdrawn,0.0,1,19,-96.0,58.0,241,0.0,1,5.9130134005421295,0.9797921832794845,-1.7507926485876433,-1.0010511134842264,-0.7066976622300027,-0.5401380544841706,0.17981634705167573,-1.138953337617776,-3.660539978262201,0.5,0.14400000000000002,0.0,0.07142857142857142,0.0007871079995028792,0.4621676891615542,0.5228677379480839,0.1999999999999993,0.0,0.010263865870013185,0.4105546348005274,0.0,0.003421288623337728,0.06500448384341684,-0.32844370784042193,0.19843474015358822,0.8245305582243925,0.0
FFF,2014B,167106,M,East Anglian Region,Lower Than A Level,30-40%,35-55,2,60,N,Pass,56.25,12,2761,-79.0,49.757644956314536,241,50.0,0,3.828599273589971,-0.4810830156421975,-0.04241694129558855,1.5417049572489527,0.9133158420010039,-0.19479033132094564,1.5501297686317055e-16,-1.138953337617776,-1.1283372513374224,0.3333333333333333,0.048,0.5625,0.8571428571428571,0.11437922034881313,0.49693251533742333,0.5126794128013776,0.1999999999999993,0.5,0.0007207812880474913,0.02162343864142474,0.020271973726335695,0.004324687728284949,0.9950385681495618,-0.028470860877875908,0.017932189710911078,0.0868541452097227,0.018019532201187283
FFF,2014B,174155,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,0.0,0,0,-50.0,-47.0,241,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.3943322552516147,-2.1108780406998697,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0,0.556237218813906,0.39307787391841775,0.1999999999999993,0.7227975744871986,0.0,0.22420804029683467,0.0,0.0,0.0,-0.18684003358069556,-0.17562963156585384,0.9005689618589526,0.27009504617846697
FFF,2014B,178179,M,London Region,Lower Than A Level,30-40%,0-35,0,150,N,Pass,81.83333333333333,12,3689,-44.0,49.757644956314536,241,92.0,0,-0.3402289803143461,1.7102297827403254,0.7345776396505754,1.5417049572489527,1.4615917471528543,0.5162196869562824,1.5501297686317055e-16,-1.138953337617776,0.9987130392793916,0.0,0.192,0.8183333333333334,0.8571428571428571,0.1528232321140064,0.5685071574642128,0.5126794128013776,0.1999999999999993,0.92,0.0,0.040512409840271116,0.022101770257303463,0.003240992787221689,0.996335199338401,-0.01188364021981286,0.013438680701046089,0.06508993847670226,0.024847611368699618
FFF,2014B,179081,M,South Region,HE Qualification,20-30%,0-35,0,120,N,Fail,65.16666666666667,12,2587,-113.0,49.757644956314536,241,88.0,0,-0.3402289803143461,0.9797921832794845,0.22839224489737436,1.5417049572489527,0.8105141097850319,-0.8854857776473957,1.5501297686317055e-16,-1.138953337617776,0.7961368211254093,0.0,0.14400000000000002,0.6516666666666667,0.8571428571428571,0.1071709681428394,0.4274028629856851,0.5126794128013776,0.1999999999999993,0.88,0.0,0.046043536746422885,0.02500419842757132,0.0046043536746422885,0.9926219130249667,-0.04335766376954822,0.019091816283012764,0.0924707696323993,0.03376526028071012
FFF,2014B,181719,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,89.0,3,700,-45.0,46.0,241,92.0,1,-0.3402289803143461,-0.4810830156421975,0.9522373593944522,-0.5387318278963757,-0.3043529516605952,0.49590511500550444,-0.0819772972627866,-1.138953337617776,0.9987130392793916,0.0,0.048,0.89,0.21428571428571427,0.028998715771158708,0.5664621676891616,0.5080346106304079,0.1999999999999993,0.92,0.0,0.07931790810722956,0.11765489702572386,0.003965895405361478,0.9253755945843449,-0.05948843108042218,0.06081039621554267,0.31859359756403877,0.12162079243108534
FFF,2014B,183429,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,72.08333333333333,12,1552,-26.0,49.757644956314536,241,78.0,0,-0.3402289803143461,-0.4810830156421975,0.4384591837199526,1.5417049572489527,0.1990210474658883,0.8818819820702853,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.0,0.048,0.7208333333333333,0.8571428571428571,0.06429429553834044,0.6053169734151329,0.5126794128013776,0.1999999999999993,0.78,0.0,0.03806198875905182,0.04572725038413864,0.007612397751810364,0.984536775900807,-0.01649352846225579,0.03156458205006892,0.1528823215155248,0.04948058538676736
FFF,2014B,190418,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,89.5,12,6673,-204.0,49.757644956314536,241,100.0,0,-0.3402289803143461,0.9797921832794845,0.9674229212370483,1.5417049572489527,3.224582373201477,-2.7341118251681884,1.5501297686317055e-16,-1.138953337617776,1.403865475587356,0.0,0.14400000000000002,0.895,0.8571428571428571,0.2764406147727744,0.24130879345603273,0.5126794128013776,0.1999999999999993,1.0,0.0,0.01795577318177076,0.013392014164737358,0.0017955773181770759,0.9984906203496356,-0.03052481440901029,0.007445308224122197,0.036061177806722945,0.0149631443181423
FFF,2014B,190829,M,London Region,Lower Than A Level,20-30%,35-55,0,90,N,Withdrawn,0.0,0,0,-62.0,-54.0,241,72.27975744871986,1,-0.3402289803143461,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.1505573918422794,-2.263590999883306,-1.138953337617776,-7.196953012353272e-16,0.0,0.09600000000000002,0.0,0.0,0.0,0.5316973415132925,0.38442521631644,0.1999999999999993,0.7227975744871986,0.0,0.32191064181697737,0.0,0.0,0.0,-0.22176066436280664,-0.19314638509018645,0.8620051630876839,0.25852914567436514
FFF,2014B,190930,M,Ireland,HE Qualification,?,0-35,0,90,N,Pass,81.81818181818181,11,1700,-12.0,49.757644956314536,241,78.0,0,-0.3402289803143461,0.2493545838186435,0.7341174711098908,1.3105453144550274,0.286461601304761,1.1662859893811766,1.5501297686317055e-16,-1.138953337617776,0.2896962757404536,0.0,0.09600000000000002,0.8181818181818181,0.7857142857142857,0.07042545258709972,0.6339468302658487,0.5126794128013776,0.1999999999999993,0.78,0.0,0.05220835680377167,0.04746214254888333,0.006381021387127648,0.9861578507379093,-0.006961114240502889,0.028864054239940658,0.13980237766343304,0.04524724256326878
FFF,2014B,191590,M,London Region,Lower Than A Level,Oct-20,35-55,0,90,N,Pass,79.63636363636364,11,2501,-22.0,49.757644956314536,241,80.0,0,-0.3402289803143461,0.2493545838186435,0.6678532012512901,1.3105453144550274,0.7597040582300113,0.9631402698733971,1.5501297686317055e-16,-1.138953337617776,0.39098438481744474,0.0,0.09600000000000002,0.7963636363636364,0.7857142857142857,0.10360826877666847,0.6134969325153374,0.5126794128013776,0.1999999999999993,0.8,0.0,0.035752012401653405,0.03163511400388726,0.004369690404646527,0.993508700183724,-0.008739380809293054,0.019765954883946935,0.095735944319983,0.03177956657924747
FFF,2014B,193803,M,South Region,Post Graduate Qualification,90-100%,35-55,2,180,N,Withdrawn,0.0,0,211,-57.0,10.0,241,72.27975744871986,1,3.828599273589971,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.5932612680606544,0.2521302515961691,-0.8673582302061736,-1.138953337617776,-7.196953012353272e-16,0.3333333333333333,0.24000000000000005,0.0,0.0,0.008741041468163553,0.5419222903885481,0.4635352286773794,0.1999999999999993,0.7227975744871986,0.005278177415051273,0.47503596735461456,0.0,0.0,0.5568477172879093,-0.15042805632896128,0.026390887075256365,0.6360203785136784,0.1907526916656086
FFF,2014B,195515,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,73.5,12,1618,-29.0,49.757644956314536,241,98.0,0,-0.3402289803143461,0.9797921832794845,0.4814849422739749,1.5417049572489527,0.23801480796160182,0.8209382662179515,1.5501297686317055e-16,-1.138953337617776,1.302577366510365,0.0,0.14400000000000002,0.735,0.8571428571428571,0.06702846016819256,0.5991820040899796,0.5126794128013776,0.1999999999999993,0.98,0.0,0.07290998318748457,0.04465736470233429,0.007290998318748456,0.9830696066445835,-0.017619912603642103,0.030231908810114325,0.14642754956819817,0.05954315293644573
FFF,2014B,195552,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0,0,-103.0,-22.0,241,96.0,1,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.6823400581396163,-1.5654746150447396,-1.138953337617776,1.2012892574333738,0.0,0.14400000000000002,0.0,0.0,0.0,0.44785276073619634,0.4239802224969097,0.1999999999999993,0.96,0.0,0.39394052439477045,0.0,0.0,0.0,-0.33813228343884466,-0.07222242947237459,0.7911638864928306,0.31515241951581635
FFF,2014B,197097,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0.0,0,0,-178.0,-67.0,241,72.27975744871986,1,-0.3402289803143461,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-2.205932954447962,-2.5472007812239736,-1.138953337617776,-7.196953012353272e-16,0.0,0.09600000000000002,0.0,0.0,0.0,0.294478527607362,0.36835599505562416,0.1999999999999993,0.7227975744871986,0.0,0.2743974322676027,0.0,0.0,0.0,-0.5426971438181475,-0.20427364402143755,0.7347753464054694,0.22037088720948733
FFF,2014B,197538,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn,59.75,4,380,-34.0,213.0,241,86.0,1,1.7441851466378124,-0.4810830156421975,0.06388199160258375,-0.3075721851024503,-0.4934136086095091,0.7193654064640618,3.561317586113481,-1.138953337617776,0.6948487120484181,0.16666666666666666,0.048,0.5975,0.2857142857142857,0.015742159990057583,0.588957055214724,0.7144622991347341,0.1999999999999993,0.86,0.0019477638773290496,0.11686583263974297,0.11637889167041071,0.0077910555093161984,0.7401502733850388,-0.06622397182918768,0.4148737058710876,0.46941109443630097,0.16750769345029826
